Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
P00330242,Health & Beauty,76.56,3,39,Sound Zone,Sonos Inc.
P00310342,Household Essentials,47.89,2,13,Tech Haven,Samsung Electronics
P00006942,Grocery,23.21,5,18,InnoTech,Razer Inc.
P00296142,Health & Beauty,27.45,3,39,Sound Zone,Sonos Inc.
P00015742,Baby,22.11,1,16,Electro Mart,Sony Corporation
P00280842,Grocery,44.8,4,18,Game Zone,Razer Inc.
P00253142,Grocery,43.91,5,18,InnoTech,Razer Inc.
P00012242,Electronics,19.18,3,39,Sound Zone,Sonos Inc.
P0096842,Home & Kitchen,2.66,1,16,Electro Mart,Sony Corporation
P00145142,Health & Beauty,55.08,4,18,Game Zone,Razer Inc.
P00054342,Baby,73.34,1,16,Electro Mart,Sony Corporation
P00223742,Electronics,40.97,3,39,Sound Zone,Sonos Inc.
P00150842,Patio & Garden,32.01,3,39,Sound Zone,Sonos Inc.
P00232042,Patio & Garden,48.81,2,13,Tech Haven,Samsung Electronics
P00177542,Grocery,16.76,51,51,Pakistan,Pakistan
P00359742,Grocery,22.13,4,18,Game Zone,Razer Inc.
P00210042,Toys,37.13,6,9,Photo World,Canon Inc.
P00297342,Health & Beauty,58.49,5,18,InnoTech,Razer Inc.
P00206042,Health & Beauty,17.34,7,17,Health Zone,Garmin Ltd.
P00294842,Toys,46.48,5,18,InnoTech,Razer Inc.
P00059642,Grocery,51.46,5,18,InnoTech,Razer Inc.
P00368142,Electronics,32.29,3,39,Sound Zone,Sonos Inc.
P00327642,"Books, Movies & Music",79.29,3,39,Sound Zone,Sonos Inc.
P00126542,Toys,17.01,4,18,Game Zone,Razer Inc.
P00088442,Toys,27.41,1,16,Electro Mart,Sony Corporation
P00176142,Toys,50.12,4,18,Game Zone,Razer Inc.
P00040142,Health & Beauty,37.08,7,17,Health Zone,Garmin Ltd.
P00321042,Grocery,55.91,2,13,Tech Haven,Samsung Electronics
P00252742,Toys,37.4,4,18,Game Zone,Razer Inc.
P00056542,Toys,13.64,6,9,Photo World,Canon Inc.
P00022742,Toys,60.87,2,13,Tech Haven,Samsung Electronics
P00120742,Toys,62.21,3,39,Sound Zone,Sonos Inc.
P00054242,Grocery,63.79,1,16,Electro Mart,Sony Corporation
P00295742,Toys,61.27,1,16,Electro Mart,Sony Corporation
P00336942,Health & Beauty,20.87,4,18,Game Zone,Razer Inc.
P00136842,Grocery,20.42,1,16,Electro Mart,Sony Corporation
P00304042,Health & Beauty,73.97,4,18,Game Zone,Razer Inc.
P00127042,Clothing,15.17,5,18,InnoTech,Razer Inc.
P00166042,Health & Beauty,36.73,3,39,Sound Zone,Sonos Inc.
P00315842,Health & Beauty,68.66,2,13,Tech Haven,Samsung Electronics
P00271542,"Books, Movies & Music",78.15,6,9,Photo World,Canon Inc.
P00311342,Pharmacy & OTC,33.75,4,18,Game Zone,Razer Inc.
P00088042,Grocery,36.33,1,16,Electro Mart,Sony Corporation
P00256442,Health & Beauty,28.22,3,39,Sound Zone,Sonos Inc.
P00215042,Health & Beauty,69.99,2,13,Tech Haven,Samsung Electronics
P00353142,Health & Beauty,6.91,3,39,Sound Zone,Sonos Inc.
P00276242,Toys,72.85,4,18,Game Zone,Razer Inc.
P00031742,Toys,20.12,6,9,Photo World,Canon Inc.
P00176642,Household Essentials,26.24,4,18,Game Zone,Razer Inc.
P00174042,Clothing,74.83,5,18,InnoTech,Razer Inc.
P00029142,Toys,64.11,4,18,Game Zone,Razer Inc.
P00070942,Home & Kitchen,59.12,3,39,Sound Zone,Sonos Inc.
P00211442,Toys,61.18,6,9,Photo World,Canon Inc.
P0099242,Toys,65.87,2,13,Tech Haven,Samsung Electronics
P00034342,Health & Beauty,55.66,4,18,Game Zone,Razer Inc.
P00024942,Health & Beauty,71.46,2,13,Tech Haven,Samsung Electronics
P00246642,Office & School Supplies,44.61,7,17,Health Zone,Garmin Ltd.
P00074642,Health & Beauty,53.62,2,13,Tech Haven,Samsung Electronics
P00105342,Grocery,20.68,7,17,Health Zone,Garmin Ltd.
P00319142,Health & Beauty,10.9,1,16,Electro Mart,Sony Corporation
P00329242,Health & Beauty,79.41,6,9,Photo World,Canon Inc.
P0094342,Clothing,48.2,3,39,Sound Zone,Sonos Inc.
P00280242,Health & Beauty,45.96,3,39,Sound Zone,Sonos Inc.
P00151042,Health & Beauty,65.17,5,18,InnoTech,Razer Inc.
P00000342,Health & Beauty,73.85,3,39,Sound Zone,Sonos Inc.
P00211542,Health & Beauty,72.69,2,13,Tech Haven,Samsung Electronics
P00218942,Health & Beauty,75.72,5,18,InnoTech,Razer Inc.
P00278242,Grocery,33.77,3,39,Sound Zone,Sonos Inc.
P00284842,Grocery,76.89,1,16,Electro Mart,Sony Corporation
P00102142,Furniture,41.75,4,18,Game Zone,Razer Inc.
P00175642,Toys,69.23,5,18,InnoTech,Razer Inc.
P00222842,Toys,43.93,3,39,Sound Zone,Sonos Inc.
P00054942,Health & Beauty,31.96,1,16,Electro Mart,Sony Corporation
P00002442,Toys,19.94,4,18,Game Zone,Razer Inc.
P00026742,Toys,44.39,1,16,Electro Mart,Sony Corporation
P00018642,Toys,30.58,3,39,Sound Zone,Sonos Inc.
P00054042,"Books, Movies & Music",65.8,3,39,Sound Zone,Sonos Inc.
P00228642,Health & Beauty,14,2,13,Tech Haven,Samsung Electronics
P0098442,Baby,15.55,51,51,Pakistan,Pakistan
P00106642,Baby,20.56,4,18,Game Zone,Razer Inc.
P00114442,Health & Beauty,75.97,6,9,Photo World,Canon Inc.
P00228042,Health & Beauty,27.2,5,18,InnoTech,Razer Inc.
P00053742,Health & Beauty,11.95,7,17,Health Zone,Garmin Ltd.
P0094742,Electronics,26.39,5,18,InnoTech,Razer Inc.
P00036442,"Arts, Crafts & Sewing",57.54,5,18,InnoTech,Razer Inc.
P00064142,"Arts, Crafts & Sewing",69.83,3,39,Sound Zone,Sonos Inc.
P00021942,Toys,53.89,3,39,Sound Zone,Sonos Inc.
P00221242,Grocery,26.82,4,18,Game Zone,Razer Inc.
P00113842,Household Essentials,45.2,1,16,Electro Mart,Sony Corporation
P00133842,Toys,41.89,4,18,Game Zone,Razer Inc.
P00067142,Health & Beauty,68.67,7,17,Health Zone,Garmin Ltd.
P00191242,Home & Kitchen,19.07,2,13,Tech Haven,Samsung Electronics
P00253242,Health & Beauty,25.18,4,18,Game Zone,Razer Inc.
P00197042,Health & Beauty,2.37,6,9,Photo World,Canon Inc.
P00196642,Toys,30.92,2,13,Tech Haven,Samsung Electronics
P00195542,Electronics,37.22,3,39,Sound Zone,Sonos Inc.
P00236942,Pets,71.15,1,16,Electro Mart,Sony Corporation
P00190442,Clothing,59.01,1,16,Electro Mart,Sony Corporation
P00294442,Home & Kitchen,44.59,4,18,Game Zone,Razer Inc.
P00179842,Patio & Garden,7,1,16,Electro Mart,Sony Corporation
P00237642,Health & Beauty,35,4,18,Game Zone,Razer Inc.
P00302342,Toys,26.9,5,18,InnoTech,Razer Inc.
P00221842,Grocery,76.41,3,39,Sound Zone,Sonos Inc.
P00174242,Office & School Supplies,67.25,2,13,Tech Haven,Samsung Electronics
P00226342,Patio & Garden,36.65,6,9,Photo World,Canon Inc.
P00119842,Baby,11.63,4,18,Game Zone,Razer Inc.
P00230342,Health & Beauty,24.01,1,16,Electro Mart,Sony Corporation
P00224342,Toys,24.21,3,39,Sound Zone,Sonos Inc.
P00037342,Toys,49.33,2,13,Tech Haven,Samsung Electronics
P00184642,Toys,40.64,3,39,Sound Zone,Sonos Inc.
P00138342,Toys,45.45,4,18,Game Zone,Razer Inc.
P00188242,Toys,20.38,6,9,Photo World,Canon Inc.
P00137142,Furniture,69.09,4,18,Game Zone,Razer Inc.
P00238742,Furniture,61.23,5,18,InnoTech,Razer Inc.
P00220742,Electronics,48.71,4,18,Game Zone,Razer Inc.
P00022442,Toys,50.91,3,39,Sound Zone,Sonos Inc.
P00183342,Health & Beauty,62.5,6,9,Photo World,Canon Inc.
P00189242,Health & Beauty,33.66,2,13,Tech Haven,Samsung Electronics
P00232842,Toys,56.81,4,18,Game Zone,Razer Inc.
P00026242,Toys,21.07,2,13,Tech Haven,Samsung Electronics
P00075542,Toys,69.95,7,17,Health Zone,Garmin Ltd.
P00224242,Toys,11.98,2,13,Tech Haven,Samsung Electronics
P00368642,Patio & Garden,10.63,7,17,Health Zone,Garmin Ltd.
P00186542,Electronics,39.4,1,16,Electro Mart,Sony Corporation
P00317142,Electronics,45.52,6,9,Photo World,Canon Inc.
P00309942,Health & Beauty,36.17,3,39,Sound Zone,Sonos Inc.
P00184042,Grocery,4.89,3,39,Sound Zone,Sonos Inc.
P00029442,Toys,36.99,5,18,InnoTech,Razer Inc.
P00226942,Patio & Garden,63.25,3,39,Sound Zone,Sonos Inc.
P00050842,Household Essentials,41.67,2,13,Tech Haven,Samsung Electronics
P00334042,Grocery,67.99,5,18,InnoTech,Razer Inc.
P00081842,Toys,15.21,3,39,Sound Zone,Sonos Inc.
P00157342,Toys,67.56,1,16,Electro Mart,Sony Corporation
P00215642,Toys,72.47,4,18,Game Zone,Razer Inc.
P00002242,Household Essentials,75.9,5,18,InnoTech,Razer Inc.
P00041342,Patio & Garden,25.78,3,39,Sound Zone,Sonos Inc.
P00039742,Health & Beauty,5.84,1,16,Electro Mart,Sony Corporation
P00139542,Health & Beauty,77.02,4,18,Game Zone,Razer Inc.
P00216442,Health & Beauty,8.57,1,16,Electro Mart,Sony Corporation
P00266942,Toys,54.68,3,39,Sound Zone,Sonos Inc.
P00040342,"Books, Movies & Music",75.82,3,39,Sound Zone,Sonos Inc.
P00074042,"Arts, Crafts & Sewing",49.89,2,13,Tech Haven,Samsung Electronics
P00049242,Health & Beauty,39.53,51,51,Pakistan,Pakistan
P00140442,Grocery,74.2,4,18,Game Zone,Razer Inc.
P00269242,Patio & Garden,79.51,6,9,Photo World,Canon Inc.
P00155342,Health & Beauty,70.35,5,18,InnoTech,Razer Inc.
P00252942,Electronics,39.2,7,17,Health Zone,Garmin Ltd.
P00190342,Clothing,25.67,5,18,InnoTech,Razer Inc.
P00187942,Clothing,15.84,5,18,InnoTech,Razer Inc.
P00020242,Toys,67.53,3,39,Sound Zone,Sonos Inc.
P00212142,Toys,20.09,3,39,Sound Zone,Sonos Inc.
P00195742,Home & Kitchen,40.81,4,18,Game Zone,Razer Inc.
P00261842,Electronics,53.85,1,16,Electro Mart,Sony Corporation
P00221142,Grocery,23.35,4,18,Game Zone,Razer Inc.
P00059142,Toys,32.77,7,17,Health Zone,Garmin Ltd.
P00280142,Health & Beauty,34.76,2,13,Tech Haven,Samsung Electronics
P00023342,Home & Kitchen,27.61,4,18,Game Zone,Razer Inc.
P00184742,Patio & Garden,13.05,6,9,Photo World,Canon Inc.
P00259842,Grocery,59.27,2,13,Tech Haven,Samsung Electronics
P00157942,Toys,38.54,3,39,Sound Zone,Sonos Inc.
P00299442,Home & Kitchen,42.74,1,16,Electro Mart,Sony Corporation
P00013642,Toys,48.9,1,16,Electro Mart,Sony Corporation
P00217442,Grocery,62.38,4,18,Game Zone,Razer Inc.
P00000442,Health & Beauty,20.3,1,16,Electro Mart,Sony Corporation
P0094442,"Books, Movies & Music",66.37,4,18,Game Zone,Razer Inc.
P00331042,Health & Beauty,73.19,5,18,InnoTech,Razer Inc.
P0096142,Home & Kitchen,62.65,3,39,Sound Zone,Sonos Inc.
P00368042,Electronics,17.97,2,13,Tech Haven,Samsung Electronics
P00113442,Home & Kitchen,53.78,6,9,Photo World,Canon Inc.
P00069342,Health & Beauty,18.38,4,18,Game Zone,Razer Inc.
P00188042,Health & Beauty,69.21,1,16,Electro Mart,Sony Corporation
P00360542,"Arts, Crafts & Sewing",54.83,3,39,Sound Zone,Sonos Inc.
P00200242,Toys,71.12,2,13,Tech Haven,Samsung Electronics
P00334642,Grocery,59.65,3,39,Sound Zone,Sonos Inc.
P00086142,Health & Beauty,50.01,4,18,Game Zone,Razer Inc.
P00209942,Health & Beauty,25.24,6,9,Photo World,Canon Inc.
P00226542,Grocery,35.22,4,18,Game Zone,Razer Inc.
P00316942,Clothing,47.37,5,18,InnoTech,Razer Inc.
P00233042,Grocery,76.33,4,18,Game Zone,Razer Inc.
P00142342,Health & Beauty,44.13,3,39,Sound Zone,Sonos Inc.
P00362842,Health & Beauty,18.47,6,9,Photo World,Canon Inc.
P00199342,Electronics,42.89,2,13,Tech Haven,Samsung Electronics
P00044942,Grocery,42.55,4,18,Game Zone,Razer Inc.
P00191042,Home & Kitchen,17.08,2,13,Tech Haven,Samsung Electronics
P00004542,Health & Beauty,67.08,7,17,Health Zone,Garmin Ltd.
P00126842,Toys,49.28,2,13,Tech Haven,Samsung Electronics
P00044542,Toys,68.17,7,17,Health Zone,Garmin Ltd.
P00025642,Clothing,33.87,1,16,Electro Mart,Sony Corporation
P00052542,Toys,67.79,6,9,Photo World,Canon Inc.
P00212042,Furniture,59.15,3,39,Sound Zone,Sonos Inc.
P00264042,Clothing,38.62,3,39,Sound Zone,Sonos Inc.
P00185542,Clothing,34.08,5,18,InnoTech,Razer Inc.
P00124042,Patio & Garden,37.74,3,39,Sound Zone,Sonos Inc.
P00173042,Furniture,30.49,2,13,Tech Haven,Samsung Electronics
P00233742,Grocery,55.34,5,18,InnoTech,Razer Inc.
P00178842,Electronics,54.78,3,39,Sound Zone,Sonos Inc.
P00235842,Patio & Garden,13.99,1,16,Electro Mart,Sony Corporation
P00233642,Grocery,68.02,4,18,Game Zone,Razer Inc.
P00363342,Office & School Supplies,14.32,5,18,InnoTech,Razer Inc.
P00224042,Toys,71.61,3,39,Sound Zone,Sonos Inc.
P00337842,Health & Beauty,70.31,1,16,Electro Mart,Sony Corporation
P00261542,"Arts, Crafts & Sewing",75.19,4,18,Game Zone,Razer Inc.
P00235542,Patio & Garden,35.68,1,16,Electro Mart,Sony Corporation
P00207442,"Arts, Crafts & Sewing",42.03,3,39,Sound Zone,Sonos Inc.
P00210342,Home & Kitchen,41.4,3,39,Sound Zone,Sonos Inc.
P00044242,Electronics,77.16,2,13,Tech Haven,Samsung Electronics
P00302442,Health & Beauty,61,51,51,Pakistan,Pakistan
P00005342,Clothing,38.42,4,18,Game Zone,Razer Inc.
P00220042,Health & Beauty,65.42,6,9,Photo World,Canon Inc.
P00170242,Electronics,37.58,5,18,InnoTech,Razer Inc.
P00201042,Toys,60.57,7,17,Health Zone,Garmin Ltd.
P00020442,Toys,10.67,5,18,InnoTech,Razer Inc.
P00010942,Grocery,5.19,5,18,InnoTech,Razer Inc.
P00192842,Health & Beauty,53.43,3,39,Sound Zone,Sonos Inc.
P00222442,Health & Beauty,64.92,3,39,Sound Zone,Sonos Inc.
P00189542,Toys,58.44,4,18,Game Zone,Razer Inc.
P00228442,Grocery,62.78,1,16,Electro Mart,Sony Corporation
P00247142,Toys,32.81,4,18,Game Zone,Razer Inc.
P00351042,Health & Beauty,16.12,7,17,Health Zone,Garmin Ltd.
P00100742,Health & Beauty,4.75,2,13,Tech Haven,Samsung Electronics
P00357042,Health & Beauty,7.79,4,18,Game Zone,Razer Inc.
P00113042,Patio & Garden,22.33,6,9,Photo World,Canon Inc.
P00030442,Health & Beauty,12.89,2,13,Tech Haven,Samsung Electronics
P00315542,Health & Beauty,7.63,3,39,Sound Zone,Sonos Inc.
P00086742,Health & Beauty,20.1,1,16,Electro Mart,Sony Corporation
P00022342,Toys,53.81,1,16,Electro Mart,Sony Corporation
P00116942,Household Essentials,40.66,4,18,Game Zone,Razer Inc.
P00172142,Toys,3.83,1,16,Electro Mart,Sony Corporation
P00110042,Health & Beauty,12.93,4,18,Game Zone,Razer Inc.
P00142042,Toys,56.7,5,18,InnoTech,Razer Inc.
P00158742,Health & Beauty,57.63,3,39,Sound Zone,Sonos Inc.
P00332942,Health & Beauty,58.15,2,13,Tech Haven,Samsung Electronics
P00332042,Toys,2.39,6,9,Photo World,Canon Inc.
P00018542,"Arts, Crafts & Sewing",51.34,4,18,Game Zone,Razer Inc.
P00007942,Toys,22.9,1,16,Electro Mart,Sony Corporation
P00149442,Grocery,62.91,3,39,Sound Zone,Sonos Inc.
P00029942,Toys,39.13,2,13,Tech Haven,Samsung Electronics
P00208542,Toys,63.77,3,39,Sound Zone,Sonos Inc.
P00257042,Health & Beauty,70.74,4,18,Game Zone,Razer Inc.
P00176742,Toys,58.71,6,9,Photo World,Canon Inc.
P00344442,Health & Beauty,70.77,4,18,Game Zone,Razer Inc.
P00083342,Health & Beauty,9.71,5,18,InnoTech,Razer Inc.
P00189142,Toys,55.85,4,18,Game Zone,Razer Inc.
P00164942,Grocery,78.96,3,39,Sound Zone,Sonos Inc.
P00343942,Baby,40.72,6,9,Photo World,Canon Inc.
P00163242,Grocery,36.16,2,13,Tech Haven,Samsung Electronics
P00185442,Office & School Supplies,75.41,4,18,Game Zone,Razer Inc.
P00046042,Health & Beauty,72.91,2,13,Tech Haven,Samsung Electronics
P00070742,Health & Beauty,21.56,7,17,Health Zone,Garmin Ltd.
P00080642,Grocery,24.05,2,13,Tech Haven,Samsung Electronics
P00328742,Grocery,16.49,7,17,Health Zone,Garmin Ltd.
P00079642,Toys,13.04,1,16,Electro Mart,Sony Corporation
P00065442,Toys,52.65,6,9,Photo World,Canon Inc.
P00058242,Home & Kitchen,7.17,3,39,Sound Zone,Sonos Inc.
P00078642,Clothing,13.28,3,39,Sound Zone,Sonos Inc.
P00215742,Health & Beauty,78.5,5,18,InnoTech,Razer Inc.
P00189342,Health & Beauty,35.31,3,39,Sound Zone,Sonos Inc.
P00116242,Toys,38.34,2,13,Tech Haven,Samsung Electronics
P00101442,Electronics,61.96,5,18,InnoTech,Razer Inc.
P00230642,Health & Beauty,6.01,3,39,Sound Zone,Sonos Inc.
P00177242,Pets,22.45,1,16,Electro Mart,Sony Corporation
P00336042,Health & Beauty,35.07,4,18,Game Zone,Razer Inc.
P00233942,Grocery,30.31,5,18,InnoTech,Razer Inc.
P00032342,Patio & Garden,34.67,3,39,Sound Zone,Sonos Inc.
P00124342,Patio & Garden,49.92,1,16,Electro Mart,Sony Corporation
P00078442,Toys,9.66,4,18,Game Zone,Razer Inc.
P00302142,Health & Beauty,6.92,1,16,Electro Mart,Sony Corporation
P00175242,Electronics,67.65,3,39,Sound Zone,Sonos Inc.
P00177742,Toys,11.26,3,39,Sound Zone,Sonos Inc.
P00344342,Toys,62.89,2,13,Tech Haven,Samsung Electronics
P00298542,"Arts, Crafts & Sewing",66,51,51,Pakistan,Pakistan
P00191642,Home & Kitchen,28.85,4,18,Game Zone,Razer Inc.
P00257542,Health & Beauty,79.62,6,9,Photo World,Canon Inc.
P00108842,Health & Beauty,63.62,5,18,InnoTech,Razer Inc.
P00354142,Household Essentials,21.38,7,17,Health Zone,Garmin Ltd.
P00360942,Toys,79.21,5,18,InnoTech,Razer Inc.
P00286342,Baby,33.61,5,18,InnoTech,Razer Inc.
P00299542,Toys,46.15,3,39,Sound Zone,Sonos Inc.
P00066242,Grocery,10.13,3,39,Sound Zone,Sonos Inc.
P00271442,"Books, Movies & Music",54.44,4,18,Game Zone,Razer Inc.
P00081542,Health & Beauty,69.56,1,16,Electro Mart,Sony Corporation
P00086642,Toys,78.58,4,18,Game Zone,Razer Inc.
P00046842,Toys,72.02,7,17,Health Zone,Garmin Ltd.
P00358142,Toys,51.08,2,13,Tech Haven,Samsung Electronics
P00124742,Automotive,21.64,4,18,Game Zone,Razer Inc.
P00177842,Toys,60.72,6,9,Photo World,Canon Inc.
P00354942,Toys,45.33,2,13,Tech Haven,Samsung Electronics
P00335942,Toys,31.39,3,39,Sound Zone,Sonos Inc.
P00314942,Toys,11.27,1,16,Electro Mart,Sony Corporation
P00347042,Toys,41.82,1,16,Electro Mart,Sony Corporation
P00328642,Toys,15.99,4,18,Game Zone,Razer Inc.
P00239342,Toys,8.08,1,16,Electro Mart,Sony Corporation
P00195342,Electronics,14.14,4,18,Game Zone,Razer Inc.
P00342742,Toys,42.87,5,18,InnoTech,Razer Inc.
P00004342,Toys,9.32,3,39,Sound Zone,Sonos Inc.
P00258842,Health & Beauty,10.08,2,13,Tech Haven,Samsung Electronics
P00258942,Health & Beauty,53.6,6,9,Photo World,Canon Inc.
P00225642,Patio & Garden,11.17,4,18,Game Zone,Razer Inc.
P00252142,Toys,11.44,1,16,Electro Mart,Sony Corporation
P00118642,Grocery,5.36,3,39,Sound Zone,Sonos Inc.
P00108442,Health & Beauty,7.26,2,13,Tech Haven,Samsung Electronics
P00251842,Grocery,79.35,3,39,Sound Zone,Sonos Inc.
P00089942,Toys,18.49,4,18,Game Zone,Razer Inc.
P00175442,Toys,56.84,6,9,Photo World,Canon Inc.
P00256942,Toys,28.66,4,18,Game Zone,Razer Inc.
P00118942,Toys,36.74,5,18,InnoTech,Razer Inc.
P00108942,Toys,71.36,4,18,Game Zone,Razer Inc.
P00237942,Toys,51,3,39,Sound Zone,Sonos Inc.
P00183542,Clothing,73.81,6,9,Photo World,Canon Inc.
P00080042,Health & Beauty,30.07,2,13,Tech Haven,Samsung Electronics
P00040042,Health & Beauty,73.58,4,18,Game Zone,Razer Inc.
P00008742,Health & Beauty,10.41,2,13,Tech Haven,Samsung Electronics
P00009242,Toys,52.04,7,17,Health Zone,Garmin Ltd.
P00027442,Toys,44.47,2,13,Tech Haven,Samsung Electronics
P00324842,Toys,12.61,7,17,Health Zone,Garmin Ltd.
P00046442,Toys,12.36,1,16,Electro Mart,Sony Corporation
P00186842,Home & Kitchen,70.37,6,9,Photo World,Canon Inc.
P00193742,Toys,28.42,3,39,Sound Zone,Sonos Inc.
P00321842,Toys,48.79,3,39,Sound Zone,Sonos Inc.
P00283542,Health & Beauty,47.03,5,18,InnoTech,Razer Inc.
P00265642,Toys,36.17,3,39,Sound Zone,Sonos Inc.
P00179342,Patio & Garden,42.25,2,13,Tech Haven,Samsung Electronics
P00265842,Health & Beauty,71.82,5,18,InnoTech,Razer Inc.
P00039542,Toys,77.45,3,39,Sound Zone,Sonos Inc.
P00052042,Grocery,66.52,1,16,Electro Mart,Sony Corporation
P00346842,Patio & Garden,11.61,4,18,Game Zone,Razer Inc.
P00017442,Toys,41.17,5,18,InnoTech,Razer Inc.
P00350642,Toys,51.69,3,39,Sound Zone,Sonos Inc.
P00348342,Toys,10.63,1,16,Electro Mart,Sony Corporation
P00125642,Health & Beauty,32.71,4,18,Game Zone,Razer Inc.
P0097742,Toys,13.13,1,16,Electro Mart,Sony Corporation
P00034142,Toys,11.35,3,39,Sound Zone,Sonos Inc.
P00165642,Grocery,6.07,3,39,Sound Zone,Sonos Inc.
P00075342,Grocery,40.35,2,13,Tech Haven,Samsung Electronics
P00358942,Patio & Garden,42.08,51,51,Pakistan,Pakistan
P00219142,Health & Beauty,54.78,4,18,Game Zone,Razer Inc.
P00219042,Health & Beauty,79.93,6,9,Photo World,Canon Inc.
P00247942,Health & Beauty,41.98,5,18,InnoTech,Razer Inc.
P00064242,Health & Beauty,12.81,7,17,Health Zone,Garmin Ltd.
P0096742,Electronics,73.67,5,18,InnoTech,Razer Inc.
P00187342,Clothing,58.54,5,18,InnoTech,Razer Inc.
P00310842,Household Essentials,49.03,3,39,Sound Zone,Sonos Inc.
P00362642,Toys,66.82,3,39,Sound Zone,Sonos Inc.
P00261242,Grocery,52.52,4,18,Game Zone,Razer Inc.
P0095742,Clothing,15.35,1,16,Electro Mart,Sony Corporation
P00133642,Health & Beauty,47.86,4,18,Game Zone,Razer Inc.
P00267642,Toys,24.99,7,17,Health Zone,Garmin Ltd.
P00150042,Toys,46.46,2,13,Tech Haven,Samsung Electronics
P00274542,Household Essentials,15.55,4,18,Game Zone,Razer Inc.
P00025142,Furniture,30.25,6,9,Photo World,Canon Inc.
P00200342,"Arts, Crafts & Sewing",67.62,2,13,Tech Haven,Samsung Electronics
P00286742,Grocery,46.42,3,39,Sound Zone,Sonos Inc.
P00150442,Health & Beauty,65.49,1,16,Electro Mart,Sony Corporation
P00286642,Patio & Garden,74.6,1,16,Electro Mart,Sony Corporation
P00324542,Health & Beauty,14.71,4,18,Game Zone,Razer Inc.
P00045142,Grocery,77.27,1,16,Electro Mart,Sony Corporation
P00183642,Clothing,40.89,4,18,Game Zone,Razer Inc.
P00262442,Clothing,51.48,5,18,InnoTech,Razer Inc.
P00020542,"Books, Movies & Music",76,3,39,Sound Zone,Sonos Inc.
P00035142,Grocery,68.1,2,13,Tech Haven,Samsung Electronics
P00273542,Toys,38.78,6,9,Photo World,Canon Inc.
P00234642,Grocery,43.32,4,18,Game Zone,Razer Inc.
P00006042,Toys,28.38,1,16,Electro Mart,Sony Corporation
P00028342,"Arts, Crafts & Sewing",15.49,3,39,Sound Zone,Sonos Inc.
P00207342,Health & Beauty,7.59,2,13,Tech Haven,Samsung Electronics
P00278442,Patio & Garden,51.06,3,39,Sound Zone,Sonos Inc.
P00034242,Health & Beauty,37.64,4,18,Game Zone,Razer Inc.
P00254942,"Arts, Crafts & Sewing",17.13,6,9,Photo World,Canon Inc.
P00158842,Toys,41.03,4,18,Game Zone,Razer Inc.
P00036742,Grocery,73.44,5,18,InnoTech,Razer Inc.
P00156042,Toys,31.93,4,18,Game Zone,Razer Inc.
P00283342,Health & Beauty,79.79,3,39,Sound Zone,Sonos Inc.
P00220642,Toys,2.75,6,9,Photo World,Canon Inc.
P00254342,Health & Beauty,21.75,2,13,Tech Haven,Samsung Electronics
P00086842,Appliances,36.39,4,18,Game Zone,Razer Inc.
P00038142,Grocery,48.43,2,13,Tech Haven,Samsung Electronics
P00036142,Health & Beauty,2.68,7,17,Health Zone,Garmin Ltd.
P00269642,Patio & Garden,74.83,2,13,Tech Haven,Samsung Electronics
